0.11775,0.097344,7825,0.13848,0.12643,7833.1,-0.035233,-0.02565,1706.8,-0.080762,0.0014963,1702.3
0.12455,0.1013,6700,0.13391,0.12169,6686.6,-0.030123,0.024609,1562.8,-0.08844,-0.035879,1559.2
0.12285,0.10218,7057,0.13146,0.11655,7041.6,0.0022476,0.0061549,1661.3,-0.033402,-0.041286,1656.7
0.12279,0.10473,6807,0.13302,0.11496,6804.1,-0.052108,-0.0007527,1673.2,-0.014986,0.020391,1665.8
0.12586,0.10812,6729.1,0.13317,0.11678,6737.1,-0.041411,-0.016806,1635.7,0.00010353,-0.024156,1629.2
0.13049,0.11371,6579.1,0.13839,0.12218,6577.1,-0.04063,0.017769,1582.3,-0.046679,-0.061543,1575.2
0.12304,0.10346,6450.5,0.13141,0.11432,6484.1,0.00068809,-0.022776,1579.7,0.017856,-0.010459,1569.3
0.13683,0.11415,6361.6,0.14573,0.1375,6390.6,-0.016745,-0.033936,1525.2,-0.01922,-0.021971,1516.2
0.13583,0.1133,6432.6,0.13912,0.13024,6425.6,-0.017934,-0.0074384,1516.2,-0.060628,0.0042117,1516.7
0.13559,0.11519,6516.1,0.14557,0.13077,6474.1,0.020146,0.0028245,1551.3,-0.07262,-0.018818,1546.7
0.12088,0.10315,7857.6,0.1383,0.12371,7846.1,0.014186,-0.056639,1760.8,-0.029921,0.0029569,1755.9
0.12989,0.10469,6384.1,0.13202,0.11511,6351.1,-0.028267,-0.025682,1550.8,-0.019253,-0.0047962,1545.8
0.13227,0.11288,6439.6,0.1456,0.13363,6457.6,-0.034926,-0.019585,1591.1,-0.015715,0.0058041,1588.7
0.14336,0.12079,6513.1,0.14628,0.13574,6505.1,-0.010107,0.012019,1527.3,-0.0091511,-0.017346,1524.2
0.14054,0.11808,6647.1,0.13658,0.13081,6625.6,0.027587,0.019481,1609.3,0.033002,-0.0047,1602.8
0.13793,0.1162,6486.1,0.1418,0.13612,6424.1,0.030504,-0.014671,1520.8,-0.057794,-0.013987,1516.2
0.13665,0.11272,6446.1,0.142,0.13427,6433.1,-0.026571,-0.021799,1546.2,-0.055269,-0.027532,1541.7
0.14645,0.12204,6034.1,0.15399,0.14312,6041.6,-0.026068,-0.060724,1435.7,-0.056226,-0.016254,1424.2
0.14904,0.12604,5800.6,0.17001,0.15732,5796.1,-0.0064246,-0.025427,1404.7,-0.050445,-0.0064586,1398.2
0.13617,0.1134,6480.6,0.15143,0.13892,6453.6,0.011864,-0.012273,1545.8,0.022603,0.044968,1539.4
0.13797,0.11269,6310.6,0.14392,0.13179,6271.6,0.010681,0.0075416,1482.3,-0.018803,-0.053099,1471.7
0.13767,0.11327,6714.1,0.14629,0.12935,6709.6,-0.0053137,0.0025026,1608.8,-0.027734,0.00051423,1605.3
0.14058,0.11837,5994.6,0.1582,0.14365,5985.6,-0.012995,0.010642,1428.3,-0.043182,-0.065966,1422.1
0.14242,0.11795,6238.6,0.1438,0.12501,6226.6,0.014657,0.039618,1511.8,-0.064171,-0.1012,1501.7
0.14157,0.12106,6096.6,0.15695,0.14001,6115.1,0.039793,0.018477,1479.8,0.030966,-0.034045,1473.3
0.13902,0.11256,6045.6,0.15961,0.15143,6096.1,-0.005868,0.012347,1462.7,-0.0083102,0.017265,1456.3
0.13236,0.11055,6345.6,0.13721,0.1301,6338.1,-0.018098,-0.04616,1589.7,-0.044025,0.0023385,1586.2
0.1397,0.11584,6207.1,0.1554,0.13962,6202.6,-0.00092062,-0.011184,1486.3,-0.057556,0.016844,1483.2
0.14701,0.12152,5883.1,0.15863,0.14479,5903.1,0.016109,0.0052347,1398.3,-0.065012,-0.042215,1389.7
0.13831,0.11896,6103.6,0.15411,0.13674,6099.1,-0.038269,0.020183,1490.3,-0.00010142,0.0086545,1487.3
0.13988,0.11865,6210.6,0.15249,0.1426,6213.1,-0.023519,-0.0038467,1566.2,0.031381,0.026825,1556.9
0.14428,0.11832,6172.1,0.14841,0.13701,6161.1,-0.0069644,0.009832,1458.8,-0.0041308,0.0019801,1451.2
0.13884,0.11196,6186.6,0.15042,0.14112,6177.6,-0.013684,0.037375,1500.8,-0.015011,-0.046293,1497.6
0.14027,0.11662,6063.6,0.15158,0.13672,6027.1,0.011859,0.018418,1479.3,-0.038671,-0.09389,1474.7
0.13945,0.1121,6325.1,0.15228,0.13802,6314.6,0.0052183,0.0083561,1485.8,0.024864,0.024147,1485.4
0.12432,0.096072,6420.5,0.14563,0.134,6464.1,-0.0043914,-0.045423,1502.7,-0.00096061,-0.019487,1496.8
0.12608,0.10129,6198.5,0.141,0.13166,6211.6,-0.040014,-0.0071059,1456.2,-0.08772,-0.0078648,1451.7
0.12845,0.10154,6613.5,0.13736,0.12378,6610.1,-0.014068,-0.042169,1549.8,-0.055312,-0.016874,1547.1
0.12836,0.10589,6757.6,0.14254,0.13025,6750.6,0.015719,-0.020441,1671.8,-0.012548,-0.022667,1661.8
0.13021,0.10265,6439,0.1341,0.12633,6490.1,-0.035763,-0.0033443,1562.7,-0.0041291,-0.0010579,1557.8
0.13028,0.1031,6624.1,0.13792,0.12667,6640.6,-0.0032501,-0.035443,1593.7,-0.029559,-0.028259,1590.7
0.089513,0.071043,13866,0.10304,0.093124,13867,-0.029131,-0.0044456,2633,-0.039468,-0.0093971,2633.5
0.11499,0.089523,6938.5,0.13481,0.1224,6934.1,0.011207,-0.022276,1666.8,-0.056762,-0.074127,1661.2
0.124,0.10095,6548,0.13883,0.12454,6598.1,-0.010944,-0.046914,1632.2,-0.028333,-0.019264,1624.3
0.12204,0.097493,6928,0.12488,0.10394,6951.1,-0.014486,-0.0338,1673.2,-0.0049665,0.00169,1667.8
0.12689,0.10526,6295,0.14362,0.12156,6257.1,0.014464,-0.080774,1531.3,-0.048512,-0.017866,1524.7
0.12796,0.10373,6396.5,0.13451,0.11469,6398.1,-0.027044,-0.0085202,1536.7,-0.072715,-0.024422,1530.2
0.12347,0.10336,6445,0.13052,0.1055,6420,-0.047902,-0.017022,1562.2,-0.055743,-0.072765,1558.6
0.11615,0.091368,7400,0.12906,0.10963,7401.6,-0.043536,-0.028063,1681.3,0.039211,-0.011535,1672.8
0.12964,0.09788,6211,0.14098,0.12654,6203.1,-0.057407,-0.026715,1476.2,-0.018724,-0.052092,1468.2
0.12163,0.088064,6642,0.12652,0.11532,6662.5,-0.034734,-0.033221,1612.2,-0.054027,-0.042919,1613.7
0.12934,0.092966,6353,0.13756,0.12682,6364.6,-0.033947,-0.027803,1511.7,0.0083064,-0.021144,1506.2
0.13177,0.098667,6444.5,0.14067,0.12643,6462.6,-0.029584,-0.014758,1520.2,-0.028826,-0.020378,1514.3
0.1346,0.10362,6575.6,0.13578,0.12155,6568.1,-0.010466,-0.034402,1555.7,-0.029152,-0.0027287,1550.2
0.12064,0.095582,6961.5,0.11821,0.10369,6933,0.018597,-0.051194,1686.8,-0.024911,-0.020587,1687.7
0.13258,0.1012,6286.5,0.13909,0.12444,6293.6,0.00085734,-0.017558,1486.8,-0.032133,-0.038477,1480.7
0.13471,0.1025,6151.1,0.13941,0.12378,6131.6,-0.013987,-0.028623,1497.3,-0.04302,-0.070447,1488.2
0.13224,0.099792,6624.5,0.13906,0.1246,6656.1,-0.038875,0.017972,1527.3,-0.0057951,0.033115,1526.8
0.12893,0.096797,6395.6,0.13203,0.11882,6367.1,-0.055011,-0.02694,1553.2,-0.027488,-0.028928,1551.7
0.12868,0.095846,6614,0.12967,0.11469,6615.5,-0.067967,-0.037959,1539.2,-0.04916,-0.040725,1534.7
0.11327,0.079318,7364,0.12098,0.10528,7389.1,-0.0067629,-0.059088,1718.3,-0.025831,-0.00020916,1708.3
0.12942,0.096167,6449,0.13177,0.11449,6428.1,-0.043046,-0.014073,1549.2,-0.035872,-0.056843,1543.2
0.13185,0.10223,6416.6,0.1325,0.11299,6387.1,0.03909,-0.0023154,1582.3,-0.025708,-0.020975,1579.2
0.13404,0.10658,6510.6,0.13749,0.12235,6482.6,-0.032437,-0.02918,1534.3,0.01207,-0.053319,1535.7
0.12248,0.088355,6811.5,0.13703,0.12136,6802.6,-0.018783,0.0006215,1608.8,0.022719,-0.031144,1605.3
0.12421,0.091732,6630,0.13564,0.12313,6617.6,-0.042109,0.011638,1567.8,-0.043382,0.00096405,1563.7
0.12821,0.097611,6790.5,0.13153,0.11516,6816.6,-0.0064652,0.010165,1586.8,-0.0063961,0.018186,1582.3
0.13551,0.10714,6536.6,0.14224,0.12332,6519.1,-0.039008,-0.032489,1560.2,-0.034891,-0.021168,1556.7
0.13052,0.10428,6667.1,0.14001,0.11668,6640.6,-0.011469,0.020595,1587.3,-0.028034,-0.015257,1578.3
0.12186,0.093798,7177.5,0.13425,0.11266,7183.1,-0.014513,-0.017456,1710.8,-0.030634,-0.041587,1706.7
0.1329,0.10664,6442.6,0.14307,0.12495,6469.1,0.037896,-0.021233,1581.3,-0.0077647,-0.056037,1574.7
0.13278,0.1034,6939.1,0.1403,0.11702,6897.1,-0.025274,-0.004321,1648.3,-0.024348,-0.021056,1639.3
0.12614,0.098651,6899,0.13469,0.11174,6874.1,-0.018785,-0.041948,1606.3,0.020474,-0.002206,1604.8
0.13148,0.10764,6359.6,0.14367,0.11502,6325.6,0.014351,0.010083,1517.8,-0.059811,-0.046183,1514.7
0.12527,0.096426,6363,0.13981,0.11645,6279.1,0.005508,0.0095108,1527.8,-0.086281,-0.041122,1521.6
0.12302,0.093901,6691,0.13667,0.11303,6695.6,-0.0054378,0.00024091,1584.8,-0.04598,-0.053345,1575.6
0.11261,0.086911,7321,0.11666,0.092468,7288.5,-0.0037436,-0.021552,1720.6,-0.046813,-0.020083,1722.1
0.11877,0.096199,6962,0.12627,0.10044,6956,-0.035243,-0.017294,1707.7,0.0072489,-0.045495,1698.8
0.12362,0.097331,6880.5,0.13148,0.10906,6856.6,0.004628,-0.010189,1642.8,-0.039304,-0.064516,1636.7
0.11734,0.091901,7341.5,0.1319,0.10804,7330.1,-0.0059391,-0.0094471,1707.3,-0.023131,-0.027681,1701.2
0.11805,0.095316,7111.5,0.11644,0.089853,7114,-0.0059499,-0.019765,1778.3,-0.061927,-0.043188,1773.7
0.11819,0.090948,6816.5,0.12097,0.091726,6808,-0.055148,0.0186,1655.2,-0.04083,0.0081866,1648.8
0.11211,0.090031,7270.5,0.12,0.092131,7232,-0.0012792,0.00020744,1779.3,-0.093417,-0.026933,1767.7
