0.079054,0.082912,1781.7,0.075244,0.084172,1795.7,0.06411,0.058282,429.12,0.053681,0.066871,431.12
0.068185,0.069787,1981.7,0.05789,0.065969,2002.2,0.047489,0.052027,480.62,0.047792,0.049607,482.12
0.070423,0.07105,1951.2,0.055493,0.068326,1962.2,0.051511,0.048427,453.16,0.03794,0.042566,454.14
0.07912,0.081844,1862.7,0.06615,0.076446,1890.7,0.049247,0.054893,427.14,0.058971,0.045797,426.64
0.068636,0.07335,1932.7,0.060473,0.071379,1952.2,0.06338,0.064605,450.62,0.047459,0.059094,450.6
0.075583,0.082046,1805.7,0.063636,0.078999,1854.2,0.057001,0.053903,431.61,0.061648,0.055762,431.61
0.064662,0.06808,1943.7,0.057441,0.070815,1965.2,0.049454,0.04733,465.62,0.047937,0.037318,467.61
0.073747,0.079817,1773.7,0.051844,0.071348,1800.2,0.05995,0.053045,416.62,0.031073,0.056811,419.11
0.080618,0.085885,1705.2,0.059416,0.080561,1710.7,0.058953,0.057692,387.12,0.054224,0.056747,387.62
0.064261,0.073726,1759.7,0.067289,0.085873,1768.2,0.049413,0.048796,432.61,0.070105,0.071958,433.14
0.065682,0.071673,1728.2,0.055278,0.075464,1741.2,0.043077,0.053846,429.09,0.055692,0.071385,430.11
0.052079,0.058844,1942.2,0.042517,0.060749,1938.2,0.051988,0.043425,470.1,0.055046,0.061468,469.62
0.050606,0.058007,1989.7,0.040773,0.057209,1998.2,0.059597,0.06632,479.65,0.052262,0.05379,482.13
0.053841,0.058492,1986.7,0.040277,0.054621,2002.7,0.063268,0.057125,476.15,0.047297,0.049754,481.13
0.052949,0.060723,2026.2,0.044938,0.062114,2034.2,0.054871,0.041924,476.14,0.053329,0.045006,476.14
0.051779,0.057248,2123.7,0.046916,0.061123,2129.7,0.047853,0.053067,496.14,0.046012,0.042638,497.63
0.062641,0.064332,1890.7,0.052297,0.069187,1891.7,0.060878,0.059951,448.14,0.060569,0.057169,449.14
0.061634,0.06482,2075.2,0.049736,0.064393,2077.7,0.048996,0.054169,488.16,0.039866,0.042909,488.15
0.052258,0.057623,2031.2,0.047785,0.06078,2032.2,0.027194,0.047899,475.14,0.066131,0.06026,473.17
0.076384,0.085162,1708.2,0.062686,0.080485,1727.7,0.025868,0.071924,405.61,0.057413,0.053943,408.11
0.060357,0.066329,1888.7,0.054187,0.062773,1910.2,0.066667,0.06055,463.13,0.057798,0.069113,462.63
0.069763,0.073858,1942.2,0.067951,0.074837,1954.7,0.01868,0.049502,460.15,0.054483,0.041096,459.66
0.06979,0.075421,1880.7,0.065514,0.072275,1889.7,0.053506,0.029828,449.09,0.060578,0.077798,448.63
0.072221,0.076518,1948.2,0.071002,0.079192,1959.7,0.057317,0.041768,466.12,0.065854,0.064634,465.64
0.082914,0.088091,1742.2,0.081172,0.090285,1752.7,0.047619,0.059678,421.59,0.078541,0.077304,421.63
0.091426,0.09339,1661.7,0.092551,0.10049,1668.7,0.074295,0.04232,403.61,0.086207,0.079937,404.14
0.088969,0.09235,1590.7,0.11043,0.11494,1614.2,0.050217,0.061066,391.07,0.1026,0.096094,390.14
0.19081,0.18951,994.71,0.21198,0.20945,1090.3,0.19228,0.16907,247.23,0.23588,0.23683,246.81
0.24696,0.24616,868.78,0.25281,0.24871,995.81,0.25628,0.25832,235.84,0.25511,0.24577,234.33
0.29976,0.29995,565.33,0.32048,0.32022,726.88,0.32853,0.32232,165.4,0.34096,0.34209,163.91
0.091331,0.089153,1295.1,0.15648,0.15662,1421.2,-0.010937,-0.01125,305.5,0.16469,0.16594,305.22
0.17255,0.17132,1121.2,0.18576,0.18997,1229.2,0.15932,0.1694,268.2,0.19049,0.19805,265.75
0.17033,0.17129,1173.2,0.19659,0.19646,1290.3,0.15169,0.15815,280.69,0.208,0.20462,279.78
0.19584,0.19691,1180.2,0.20851,0.20783,1283.3,0.20894,0.2031,290.28,0.21742,0.21245,289.79
0.10086,0.09892,1538.6,0.13695,0.1389,1613.7,0.045094,0.051188,366.05,0.14899,0.15143,365.22
0.096054,0.096826,1554.2,0.11517,0.12081,1600.7,0.043034,0.034365,383.05,0.095975,0.097214,382.63
0.10138,0.10221,1646.2,0.10646,0.11149,1666.7,0.082012,0.066463,407.6,0.082927,0.084146,406.11
0.092432,0.096567,1770.7,0.10294,0.10702,1802.2,0.069393,0.066295,427.61,0.083333,0.08829,427.64
0.071358,0.069879,1566.7,0.1277,0.1277,1634.2,-0.0042945,-0.01411,385.44,0.1546,0.15583,385.75
0.030118,0.03303,1684.2,0.10456,0.10463,1750.7,-0.076443,-0.096669,453.47,0.13712,0.13563,453.75
0.07008,0.07332,1476.1,0.13598,0.13712,1559.7,-0.015123,-0.040013,374.44,0.15879,0.15721,374.75
0.22675,0.22624,1330.3,0.22922,0.23153,1429.3,0.19301,0.19916,232.73,0.20499,0.20499,232.24
0.13099,0.13064,1306.2,0.1661,0.16575,1399.2,0.075288,0.084699,317.09,0.17031,0.16211,317.22
