0.30464,0.29779,4829.8,0.28968,0.28063,4816.3,0.28234,0.28164,909.31,0.27483,0.2686,897.28
0.31604,0.31105,4332.9,0.30027,0.29131,4281.3,0.29239,0.28684,788.82,0.23387,0.23288,784.74
0.31263,0.30775,5061.4,0.30914,0.30099,5052.3,0.30049,0.29445,977.84,0.28404,0.283,974.81
0.27239,0.26657,5076.8,0.25939,0.25267,5054.8,0.24695,0.23923,1004.8,0.23154,0.21477,997.72
0.30207,0.29747,5333.9,0.30434,0.29624,5341.8,0.2837,0.28419,1035.3,0.2851,0.28361,1025.8
0.28345,0.27718,4788.8,0.28683,0.27741,4766.3,0.25185,0.24948,991.29,0.25406,0.25345,980.27
0.27439,0.26932,5379.8,0.27832,0.27133,5382.8,0.2498,0.25167,992.27,0.25174,0.24911,975.75
0.28493,0.28031,4914.3,0.28979,0.28056,4915.8,0.26728,0.25162,893.28,0.26109,0.25804,886.76
0.28668,0.2773,4554.8,0.27944,0.26454,4534.8,0.26011,0.2556,895.29,0.23807,0.23727,890.25
0.27987,0.27552,4418.8,0.27746,0.26496,4376.8,0.25414,0.26206,885.8,0.2255,0.25371,882.75
0.28525,0.28018,4975.3,0.27999,0.26954,4957.8,0.2632,0.26641,988.8,0.25207,0.25322,981.26
0.25846,0.25228,4907.3,0.26208,0.24884,4899.8,0.22764,0.23119,918.73,0.23702,0.22638,914.22
0.29895,0.29386,5121.8,0.2907,0.27966,5094.3,0.26248,0.26175,936.78,0.25448,0.25438,930.75
0.29622,0.28914,4163.8,0.29158,0.27681,4148.8,0.26631,0.26163,800.79,0.24995,0.24805,796.75
0.27983,0.27233,4402.3,0.25938,0.24517,4392.8,0.25317,0.23616,870.76,0.22855,0.21098,872.19
0.2353,0.22673,4499.7,0.22684,0.21199,4483.7,0.21537,0.19017,870.7,0.19388,0.1626,861.63
0.21739,0.20807,4567.7,0.22374,0.20817,4557.2,0.14317,0.14226,848.08,0.1534,0.14635,843.07
0.26049,0.25254,4357.8,0.25028,0.23505,4350.8,0.21074,0.21912,801.21,0.20081,0.20158,800.17
0.24478,0.23755,4545.3,0.22803,0.2131,4499.7,0.19545,0.20221,867.18,0.15006,0.15863,862.55
0.22099,0.2143,4483.7,0.19231,0.17701,4413.2,0.17538,0.16858,882.15,0.087153,0.07574,875.42
0.25268,0.24652,4632.3,0.23965,0.22881,4593.2,0.2237,0.21521,873.72,0.18798,0.17799,863.61
0.23415,0.22297,4150.7,0.24061,0.22723,4137.7,0.17151,0.18689,849.67,0.18394,0.17896,845.14
0.2231,0.21257,4667.2,0.22989,0.21857,4681.7,0.15627,0.17665,962.64,0.16577,0.18027,963.1
0.16856,0.15584,5216.6,0.19745,0.18518,5250.2,0.087159,0.085273,922.94,0.15546,0.15023,911.05
0.22838,0.21648,3888.7,0.23608,0.2213,3898.2,0.12703,0.12421,677.03,0.16237,0.16301,673.05
0.21536,0.20556,4306.2,0.23731,0.22739,4339.7,0.1367,0.12351,776.05,0.17045,0.17188,770.08
0.18379,0.16811,4256.7,0.20885,0.19815,4295.7,0.1104,0.13651,871.05,0.16414,0.15895,862.08
0.21838,0.21123,3951.2,0.22969,0.22275,3958.2,0.18087,0.17962,726.66,0.17934,0.18134,723.11
0.24306,0.23482,4030.3,0.24131,0.23172,3996.2,0.20621,0.19257,749.69,0.19556,0.19031,750.63
0.23978,0.23185,3716.8,0.24284,0.23345,3708.2,0.17499,0.17021,635.63,0.18671,0.1868,630.11
0.22115,0.21362,4095.7,0.23049,0.21909,4062.2,0.1603,0.18043,516.13,0.16856,0.18428,504.58
0.18981,0.18415,3617.2,0.18814,0.18058,3601.1,0.15324,0.15124,677.6,0.13095,0.13066,666.5
0.2159,0.20513,3854.2,0.2283,0.21979,3885.7,0.13916,0.15727,730.61,0.19071,0.19863,724.14
0.21609,0.20686,3925.7,0.22479,0.21656,3935.2,0.14329,0.15198,785.59,0.15682,0.17104,776.58
0.22733,0.21928,3953.7,0.22444,0.2179,3918.7,0.15597,0.17271,701.61,0.15561,0.15867,689.55
0.16796,0.16168,4416.1,0.18027,0.17255,4440.6,0.12991,0.11967,812.53,0.13797,0.13633,806.5
0.22169,0.21375,3523.2,0.22375,0.21721,3510.7,0.1402,0.12067,672.02,0.14166,0.14394,665.51
0.16763,0.16072,4955.6,0.17392,0.17157,4987.1,0.11237,0.093871,889.47,0.12329,0.12345,883.47
0.22677,0.22199,3347.7,0.22116,0.21598,3347.7,0.18128,0.17526,659.14,0.16662,0.16406,657.07
0.18865,0.18328,4339.7,0.17858,0.17374,4329.1,0.13625,0.11557,672.5,0.092858,0.1149,664.41
0.26255,0.25608,2952.8,0.23548,0.23047,2925.2,0.21721,0.22461,477.7,0.16807,0.16773,472.06
0.17068,0.16408,9965.7,0.15974,0.15217,9943.6,0.10148,0.11086,1111,0.092015,0.09344,1111.4
0.23235,0.2265,3210.7,0.2208,0.21572,3191.7,0.1811,0.19389,649.65,0.16714,0.16972,640.57
0.20718,0.20167,3904.2,0.19316,0.18553,3873.6,0.16879,0.15947,744.6,0.12702,0.14905,734.99
0.21492,0.20637,3483.2,0.19674,0.18982,3457.7,0.15361,0.16439,734.11,0.11926,0.12823,729.48
0.2261,0.22099,3844.7,0.20683,0.2016,3781.2,0.16926,0.1795,698.6,0.15046,0.14479,685.49
0.20406,0.19505,3969.2,0.21054,0.20297,3991.2,0.1508,0.14381,771.06,0.16706,0.15789,760.54
0.23156,0.22487,3806.2,0.23809,0.22928,3790.2,0.19143,0.19074,705.15,0.1898,0.19346,704.09
